publishedAt,author,content,description,source,title,url,urlToImage,clean_content,clean_description,cleanned_title,content_wiki,content_polarity,description_wiki,title_wiki,description_polarity,title_polarity,content_subjectivity,description_subjectivity,title_subjectivity,Date,my_rep
2019-04-04 11:21:40,Russell Investments,"Over a decade ago, a colleague of mine made a statement that I will never forget. He said, ""I don't know why investors are so focused on beating the S&amp;P 500. You can't retire on the S&amp;P!"" I've thought about this statement a lot over the last ten years… [+24205 chars]",I've thought about how our industry and the media focuses so much on benchmark relative performance that it has become a primary driver of our investment decisi,"{'id': None, 'name': 'Seekingalpha.com'}",You Can't Retire On A Benchmark,https://seekingalpha.com/article/4252726-retire-benchmark,https://static2.seekingalpha.com/uploads/2019/4/4/saupload_lackrepeatable.png,"['Over', 'a', 'decade', 'ago,', 'a', 'colleague', 'of', 'mine', 'made', 'a', 'statement', 'that', 'I', 'will', 'never', 'forget.', 'He', 'said,', '""I', ""don't"", 'know', 'why', 'investors', 'are', 'so', 'focused', 'on', 'beating', 'the', 'S&amp;P', '500.', 'You', ""can't"", 'retire', 'on', 'the', 'S&amp;P!""', ""I've"", 'thought', 'about', 'this', 'statement', 'a', 'lot', 'over', 'the', 'last', 'ten', 'years…', '[+24205', 'chars]']",I've thought about how our industry and the media focuses so much on benchmark relative performance that it has become a primary driver of our investment decisi,You Can't Retire On A Benchmark,"Over a decade ago, a colleague of mine made a statement that I will never forget. He said, ""I don't know why investors are so focused on beating the S&amp;P 500. You can't retire on the S&amp;P!"" I've thought about this statement a lot over the last ten years… [+24205 chars]",0.0,I've thought about how our industry and the media focuses so much on benchmark relative performance that it has become a primary driver of our investment decisi,You Can't Retire On A Benchmark,0.20000000000000004,0.0,0.03333333333333333,0.2333333333333333,0.0,2019-04-04 11:21:40,"['Over', 'a', 'decade', 'ago', 'a', 'colleague', 'of', 'mine', 'made', 'a', 'statement', 'that', 'I', 'will', 'never', 'forget', 'He', 'said', 'I', 'dont', 'know', 'why', 'investors', 'are', 'so', 'focused', 'on', 'beating', 'the', 'SampP', '500', 'You', 'cant', 'retire', 'on', 'the', 'SampP', 'Ive', 'thought', 'about', 'this', 'statement', 'a', 'lot', 'over', 'the', 'last', 'ten', 'years…', '24205', 'chars']"
2019-04-04 11:28:11,Science X staff,Participants in Para-cycling races cycling with a disability would do well to study Paul Mannion's Ph.D. research. At Eindhoven University of Technology and National University of Ireland Galway he has been investigating the aerodynamic resistance of tandem a… [+4272 chars],Participants in Para-cycling races – cycling with a disability – would do well to study Paul Mannion's Ph.D. research. At Eindhoven University of Technology and National University of Ireland Galway he has been investigating the aerodynamic resistance of tand…,"{'id': None, 'name': 'Phys.org'}",New aerodynamic insights could change the para-cycling podiums,https://phys.org/news/2019-04-aerodynamic-insights-para-cycling-podiums.html,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2019/newaerodynam.jpg,"['Participants', 'in', 'Para-cycling', 'races', 'cycling', 'with', 'a', 'disability', 'would', 'do', 'well', 'to', 'study', 'Paul', ""Mannion's"", 'Ph.D.', 'research.', 'At', 'Eindhoven', 'University', 'of', 'Technology', 'and', 'National', 'University', 'of', 'Ireland', 'Galway', 'he', 'has', 'been', 'investigating', 'the', 'aerodynamic', 'resistance', 'of', 'tandem', 'a…', '[+4272', 'chars]']",Participants in Para-cycling races – cycling with a disability – would do well to study Paul Mannion's Ph.D. research. At Eindhoven University of Technology and National University of Ireland Galway he has been investigating the aerodynamic resistance of tand…,New aerodynamic insights could change the para-cycling podiums,Participants in Para-cycling races cycling with a disability would do well to study Paul Mannion's Ph.D. research. At Eindhoven University of Technology and National University of Ireland Galway he has been investigating the aerodynamic resistance of tandem a… [+4272 chars],0.0,Participants in Para-cycling races – cycling with a disability – would do well to study Paul Mannion's Ph.D. research. At Eindhoven University of Technology and National University of Ireland Galway he has been investigating the aerodynamic resistance of tand…,New aerodynamic insights could change the para-cycling podiums,0.0,0.13636363636363635,0.0,0.0,0.4545454545454545,2019-04-04 11:28:11,"['Participants', 'in', 'Paracycling', 'races', 'cycling', 'with', 'a', 'disability', 'would', 'do', 'well', 'to', 'study', 'Paul', 'Mannions', 'PhD', 'research', 'At', 'Eindhoven', 'University', 'of', 'Technology', 'and', 'National', 'University', 'of', 'Ireland', 'Galway', 'he', 'has', 'been', 'investigating', 'the', 'aerodynamic', 'resistance', 'of', 'tandem', 'a…', '4272', 'chars']"
2019-04-04 12:00:00,"AMETEK, Inc.","BERWYN, Pa., April 4, 2019 /PRNewswire/ -- AMETEK, Inc. (NYSE: AME) has been notified of an unsolicited mini-tender offer by TRC Capital Corporation (""TRC"") to purchase up to 2,000,000 shares of AMETEK common stock, representing approximately 0.88% of the out… [+3316 chars]","BERWYN, Pa., April 4, 2019 /PRNewswire/ -- AMETEK, Inc. (NYSE: AME) has been notified of an unsolicited mini-tender offer by TRC Capital Corporation (""TRC"") to purchase up to 2,000,000 shares of AMETEK common stock, representing approximately 0.88% of the out…","{'id': None, 'name': 'Prnewswire.com'}",AMETEK Recommends Stockholders Reject Mini-Tender Offer By TRC Capital Corporation,https://www.prnewswire.com/news-releases/ametek-recommends-stockholders-reject-mini-tender-offer-by-trc-capital-corporation-300824168.html,https://www.prnewswire.com/content/dam/prnewswire/common/prn_facebook_sharing_logo.jpg,"['BERWYN,', 'Pa.,', 'April', '4,', '2019', '/PRNewswire/', '--', 'AMETEK,', 'Inc.', '(NYSE:', 'AME)', 'has', 'been', 'notified', 'of', 'an', 'unsolicited', 'mini-tender', 'offer', 'by', 'TRC', 'Capital', 'Corporation', '(""TRC"")', 'to', 'purchase', 'up', 'to', '2,000,000', 'shares', 'of', 'AMETEK', 'common', 'stock,', 'representing', 'approximately', '0.88%', 'of', 'the', 'out…', '[+3316', 'chars]']","BERWYN, Pa., April 4, 2019 /PRNewswire/ -- AMETEK, Inc. (NYSE: AME) has been notified of an unsolicited mini-tender offer by TRC Capital Corporation (""TRC"") to purchase up to 2,000,000 shares of AMETEK common stock, representing approximately 0.88% of the out…",AMETEK Recommends Stockholders Reject Mini-Tender Offer By TRC Capital Corporation,"BERWYN, Pa., April 4, 2019 /PRNewswire/ -- AMETEK, Inc. (NYSE: AME) has been notified of an unsolicited mini-tender offer by TRC Capital Corporation (""TRC"") to purchase up to 2,000,000 shares of AMETEK common stock, representing approximately 0.88% of the out… [+3316 chars]",-0.35,"BERWYN, Pa., April 4, 2019 /PRNewswire/ -- AMETEK, Inc. (NYSE: AME) has been notified of an unsolicited mini-tender offer by TRC Capital Corporation (""TRC"") to purchase up to 2,000,000 shares of AMETEK common stock, representing approximately 0.88% of the out…",AMETEK Recommends Stockholders Reject Mini-Tender Offer By TRC Capital Corporation,-0.35,0.0,0.55,0.55,0.0,2019-04-04 12:00:00,"['BERWYN', 'Pa', 'April', '4', '2019', 'PRNewswire', '', 'AMETEK', 'Inc', 'NYSE', 'AME', 'has', 'been', 'notified', 'of', 'an', 'unsolicited', 'minitender', 'offer', 'by', 'TRC', 'Capital', 'Corporation', 'TRC', 'to', 'purchase', 'up', 'to', '2000000', 'shares', 'of', 'AMETEK', 'common', 'stock', 'representing', 'approximately', '088', 'of', 'the', 'out…', '3316', 'chars']"
2019-04-04 12:00:00,Steven John,"Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti… [+6256 chars]","Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti…","{'id': 'business-insider', 'name': 'Business Insider'}",How to test and improve the air quality in your home — because indoor air is shockingly worse than outdoor air,https://www.businessinsider.com/improve-indoor-air,https://amp.businessinsider.com/images/5ca58b94c6cc506cb37d6182-750-375.jpg,"['Insider', 'Picks', 'writes', 'about', 'products', 'and', 'services', 'to', 'help', 'you', 'navigate', 'when', 'shopping', 'online.', 'Insider', 'Inc.', 'receives', 'a', 'commission', 'from', 'our', 'affiliate', 'partners', 'when', 'you', 'buy', 'through', 'our', 'links,', 'but', 'our', 'reporting', 'and', 'recommendations', 'are', 'always', 'independent', 'and', 'objecti…', '[+6256', 'chars]']","Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti…",How to test and improve the air quality in your home — because indoor air is shockingly worse than outdoor air,"Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti… [+6256 chars]",0.0,"Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti…",How to test and improve the air quality in your home — because indoor air is shockingly worse than outdoor air,0.0,-0.4,0.125,0.125,0.6,2019-04-04 12:00:00,"['Insider', 'Picks', 'writes', 'about', 'products', 'and', 'services', 'to', 'help', 'you', 'navigate', 'when', 'shopping', 'online', 'Insider', 'Inc', 'receives', 'a', 'commission', 'from', 'our', 'affiliate', 'partners', 'when', 'you', 'buy', 'through', 'our', 'links', 'but', 'our', 'reporting', 'and', 'recommendations', 'are', 'always', 'independent', 'and', 'objecti…', '6256', 'chars']"
2019-04-04 12:00:00,Steven John,"Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti… [+6256 chars]","Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti…","{'id': 'business-insider', 'name': 'Business Insider'}",How to test and improve the air quality in your home — because indoor air is shockingly worse than outdoor air,https://www.businessinsider.com/improve-indoor-air,https://amp.businessinsider.com/images/5ca58b94c6cc506cb37d6182-750-375.jpg,"['Insider', 'Picks', 'writes', 'about', 'products', 'and', 'services', 'to', 'help', 'you', 'navigate', 'when', 'shopping', 'online.', 'Insider', 'Inc.', 'receives', 'a', 'commission', 'from', 'our', 'affiliate', 'partners', 'when', 'you', 'buy', 'through', 'our', 'links,', 'but', 'our', 'reporting', 'and', 'recommendations', 'are', 'always', 'independent', 'and', 'objecti…', '[+6256', 'chars]']","Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti…",How to test and improve the air quality in your home — because indoor air is shockingly worse than outdoor air,"Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti… [+6256 chars]",0.0,"Insider Picks writes about products and services to help you navigate when shopping online. Insider Inc. receives a commission from our affiliate partners when you buy through our links, but our reporting and recommendations are always independent and objecti…",How to test and improve the air quality in your home — because indoor air is shockingly worse than outdoor air,0.0,-0.4,0.125,0.125,0.6,2019-04-04 12:00:00,"['Insider', 'Picks', 'writes', 'about', 'products', 'and', 'services', 'to', 'help', 'you', 'navigate', 'when', 'shopping', 'online', 'Insider', 'Inc', 'receives', 'a', 'commission', 'from', 'our', 'affiliate', 'partners', 'when', 'you', 'buy', 'through', 'our', 'links', 'but', 'our', 'reporting', 'and', 'recommendations', 'are', 'always', 'independent', 'and', 'objecti…', '6256', 'chars']"
2019-04-04 12:00:58,Ethan Anderton,"The Morning Watch is a recurring feature that highlights a handful of noteworthy videos from around the web. They could be video essays, fanmade productions, featurettes, short films, hilarious sketches, or just anything that has to do with our favorite movie… [+1451 chars]","The Morning Watch is a recurring feature that highlights a handful of noteworthy videos from around the web. They could be video essays, fanmade productions, featurettes, short films, hilarious sketches, or just anything that has to do with our favorite movie…","{'id': None, 'name': 'Slashfilm.com'}","The Morning Watch: ‘Game of Thrones’ Titles Recreated with Oreos, Special Effects Save Lives & More",https://www.slashfilm.com/the-morning-watch-game-of-thrones-oreos-titles-special-effects-save-lives-more/,https://d13ezvd6yrslxm.cloudfront.net/wp/wp-content/images/gameofthrones-oreos-credits.jpg,"['The', 'Morning', 'Watch', 'is', 'a', 'recurring', 'feature', 'that', 'highlights', 'a', 'handful', 'of', 'noteworthy', 'videos', 'from', 'around', 'the', 'web.', 'They', 'could', 'be', 'video', 'essays,', 'fanmade', 'productions,', 'featurettes,', 'short', 'films,', 'hilarious', 'sketches,', 'or', 'just', 'anything', 'that', 'has', 'to', 'do', 'with', 'our', 'favorite', 'movie…', '[+1451', 'chars]']","The Morning Watch is a recurring feature that highlights a handful of noteworthy videos from around the web. They could be video essays, fanmade productions, featurettes, short films, hilarious sketches, or just anything that has to do with our favorite movie…","The Morning Watch: ‘Game of Thrones’ Titles Recreated with Oreos, Special Effects Save Lives & More","The Morning Watch is a recurring feature that highlights a handful of noteworthy videos from around the web. They could be video essays, fanmade productions, featurettes, short films, hilarious sketches, or just anything that has to do with our favorite movie… [+1451 chars]",0.3333333333333333,"The Morning Watch is a recurring feature that highlights a handful of noteworthy videos from around the web. They could be video essays, fanmade productions, featurettes, short films, hilarious sketches, or just anything that has to do with our favorite movie…","The Morning Watch: ‘Game of Thrones’ Titles Recreated with Oreos, Special Effects Save Lives & More",0.3333333333333333,0.15238095238095234,0.7666666666666666,0.7666666666666666,0.4904761904761905,2019-04-04 12:00:58,"['The', 'Morning', 'Watch', 'is', 'a', 'recurring', 'feature', 'that', 'highlights', 'a', 'handful', 'of', 'noteworthy', 'videos', 'from', 'around', 'the', 'web', 'They', 'could', 'be', 'video', 'essays', 'fanmade', 'productions', 'featurettes', 'short', 'films', 'hilarious', 'sketches', 'or', 'just', 'anything', 'that', 'has', 'to', 'do', 'with', 'our', 'favorite', 'movie…', '1451', 'chars']"
2019-04-04 12:21:02,,"PITTSBURGH--(BUSINESS WIRE)--Allegheny Technologies Incorporated (NYSE: ATI) announced that effective 
 May 6, 2019, Timothy J. Harris will join ATI as Senior Vice President, 
 Chief Digital and Information Officer. This newly created role will 
 extend AT… [+3683 chars]",PITTSBURGH--(BUSINESS WIRE)--Timothy Harris to Join ATI as Chief Digital and Information Officer,"{'id': None, 'name': 'Businesswire.com'}",Timothy Harris to Join ATI as Chief Digital and Information Officer,https://www.businesswire.com/news/home/20190404005060/en/Timothy-Harris-Join-ATI-Chief-Digital-Information,https://mms.businesswire.com/media/20190404005060/en/714091/23/Timothy_Harris.jpg,"['PITTSBURGH--(BUSINESS', 'WIRE)--Allegheny', 'Technologies', 'Incorporated', '(NYSE:', 'ATI)', 'announced', 'that', 'effective', 'May', '6,', '2019,', 'Timothy', 'J.', 'Harris', 'will', 'join', 'ATI', 'as', 'Senior', 'Vice', 'President,', 'Chief', 'Digital', 'and', 'Information', 'Officer.', 'This', 'newly', 'created', 'role', 'will', 'extend', 'AT…', '[+3683', 'chars]']",PITTSBURGH--(BUSINESS WIRE)--Timothy Harris to Join ATI as Chief Digital and Information Officer,Timothy Harris to Join ATI as Chief Digital and Information Officer,"PITTSBURGH--(BUSINESS WIRE)--Allegheny Technologies Incorporated (NYSE: ATI) announced that effective 
 May 6, 2019, Timothy J. Harris will join ATI as Senior Vice President, 
 Chief Digital and Information Officer. This newly created role will 
 extend AT… [+3683 chars]",0.24545454545454545,PITTSBURGH--(BUSINESS WIRE)--Timothy Harris to Join ATI as Chief Digital and Information Officer,Timothy Harris to Join ATI as Chief Digital and Information Officer,0.0,0.0,0.4181818181818182,0.0,0.0,2019-04-04 12:21:02,"['PITTSBURGHBUSINESS', 'WIREAllegheny', 'Technologies', 'Incorporated', 'NYSE', 'ATI', 'announced', 'that', 'effective', 'May', '6', '2019', 'Timothy', 'J', 'Harris', 'will', 'join', 'ATI', 'as', 'Senior', 'Vice', 'President', 'Chief', 'Digital', 'and', 'Information', 'Officer', 'This', 'newly', 'created', 'role', 'will', 'extend', 'AT…', '3683', 'chars']"
2019-04-04 12:36:12,,"Advanced Micro Devices, Inc. AMD was a big mover last session, as the company saw its shares rise nearly 9% on the day. The move came on solid volume too with far more shares changing hands than in a normal session. This breaks the recent trend of the company… [+1760 chars]","Advanced Micro Devices (AMD) saw a big move last session, as its shares jumped nearly 9% on the day, amid huge volumes.","{'id': None, 'name': 'Yahoo.com'}",Advanced Micro Devices (AMD) Jumps: Stock Rises 8.5%,https://finance.yahoo.com/news/advanced-micro-devices-amd-jumps-123612160.html,https://s.yimg.com/uu/api/res/1.2/Vjv2oDBSml9Py554hibJVA--~B/aD02MDA7dz05MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/zacks.com/7d1f5a70bcd06a9bc34f540dbba9b029,"['Advanced', 'Micro', 'Devices,', 'Inc.', 'AMD', 'was', 'a', 'big', 'mover', 'last', 'session,', 'as', 'the', 'company', 'saw', 'its', 'shares', 'rise', 'nearly', '9%', 'on', 'the', 'day.', 'The', 'move', 'came', 'on', 'solid', 'volume', 'too', 'with', 'far', 'more', 'shares', 'changing', 'hands', 'than', 'in', 'a', 'normal', 'session.', 'This', 'breaks', 'the', 'recent', 'trend', 'of', 'the', 'company…', '[+1760', 'chars]']","Advanced Micro Devices (AMD) saw a big move last session, as its shares jumped nearly 9% on the day, amid huge volumes.",Advanced Micro Devices (AMD) Jumps: Stock Rises 8.5%,"Advanced Micro Devices, Inc. AMD was a big mover last session, as the company saw its shares rise nearly 9% on the day. The move came on solid volume too with far more shares changing hands than in a normal session. This breaks the recent trend of the company… [+1760 chars]",0.1388888888888889,"Advanced Micro Devices (AMD) saw a big move last session, as its shares jumped nearly 9% on the day, amid huge volumes.",Advanced Micro Devices (AMD) Jumps: Stock Rises 8.5%,0.18000000000000002,0.4,0.4074074074074074,0.4133333333333333,0.6,2019-04-04 12:36:12,"['Advanced', 'Micro', 'Devices', 'Inc', 'AMD', 'was', 'a', 'big', 'mover', 'last', 'session', 'as', 'the', 'company', 'saw', 'its', 'shares', 'rise', 'nearly', '9', 'on', 'the', 'day', 'The', 'move', 'came', 'on', 'solid', 'volume', 'too', 'with', 'far', 'more', 'shares', 'changing', 'hands', 'than', 'in', 'a', 'normal', 'session', 'This', 'breaks', 'the', 'recent', 'trend', 'of', 'the', 'company…', '1760', 'chars']"
2019-04-04 12:45:42,"Bruce Japsen, Contributor, Bruce Japsen, Contributor https://www.forbes.com/sites/brucejapsen/","Moira Forbes and Stefano Pessina discuss Walgreens Boots Alliance partnership strategy at Forbes Healthcare Summit 2018Victoria Engblom photo
After what he called ""the most difficult quarter"" since Walgreens Boots Alliance was formed, Stefano Pessina may be … [+5946 chars]","Walgreens Boots Alliance CEO Stefano Pessina says the drugstore chain is ""constantly reviewing a certain number of companies.""","{'id': None, 'name': 'Forbes.com'}",Is Walgreens CEO Pessina Opening Up To A Big Merger?,https://www.forbes.com/sites/brucejapsen/2019/04/04/is-walgreens-ceo-pessina-opening-up-to-a-big-merger/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ca56a6d4bbe6f1bcf77cd5f%2F960x0.jpg,"['Moira', 'Forbes', 'and', 'Stefano', 'Pessina', 'discuss', 'Walgreens', 'Boots', 'Alliance', 'partnership', 'strategy', 'at', 'Forbes', 'Healthcare', 'Summit', '2018Victoria', 'Engblom', 'photo', 'After', 'what', 'he', 'called', '""the', 'most', 'difficult', 'quarter""', 'since', 'Walgreens', 'Boots', 'Alliance', 'was', 'formed,', 'Stefano', 'Pessina', 'may', 'be', '…', '[+5946', 'chars]']","Walgreens Boots Alliance CEO Stefano Pessina says the drugstore chain is ""constantly reviewing a certain number of companies.""",Is Walgreens CEO Pessina Opening Up To A Big Merger?,"Moira Forbes and Stefano Pessina discuss Walgreens Boots Alliance partnership strategy at Forbes Healthcare Summit 2018Victoria Engblom photo
After what he called ""the most difficult quarter"" since Walgreens Boots Alliance was formed, Stefano Pessina may be … [+5946 chars]",0.0,"Walgreens Boots Alliance CEO Stefano Pessina says the drugstore chain is ""constantly reviewing a certain number of companies.""",Is Walgreens CEO Pessina Opening Up To A Big Merger?,0.10714285714285714,0.0,0.75,0.4523809523809523,0.1,2019-04-04 12:45:42,"['Moira', 'Forbes', 'and', 'Stefano', 'Pessina', 'discuss', 'Walgreens', 'Boots', 'Alliance', 'partnership', 'strategy', 'at', 'Forbes', 'Healthcare', 'Summit', '2018Victoria', 'Engblom', 'photo', 'After', 'what', 'he', 'called', 'the', 'most', 'difficult', 'quarter', 'since', 'Walgreens', 'Boots', 'Alliance', 'was', 'formed', 'Stefano', 'Pessina', 'may', 'be', '…', '5946', 'chars']"
2019-04-04 13:11:16,Abhimanyu Ghoshal,"Im not remotely a fan of phones ditching the headphone jack, but these are the sad times we live in. One of my biggest gripes with that decision is that the range of USB-C accessories isnt great, particularly in the field of audio gear.
But Im glad that Mosh… [+4539 chars]","I’m not remotely a fan of phones ditching the headphone jack, but these are the sad times we live in. One of my biggest gripes with that decision is that the range of USB-C accessories isn’t great, particularly in the field of audio gear. But I’m glad that Mo…","{'id': 'the-next-web', 'name': 'The Next Web'}",Moshi’s stellar $50 earphones deliver surprisingly detailed sound over USB-C,https://thenextweb.com/plugged/2019/04/04/moshis-stellar-50-earphones-deliver-surprisingly-detailed-sound-over-usb-c/,https://img-cdn.tnwcdn.com/image/plugged?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2019%2F04%2FIMG_9685-Moshi-Mythro-C-earphones-hed.jpg&signature=13a662e2c398ca50a3ceb914e8db1dbb,"['Im', 'not', 'remotely', 'a', 'fan', 'of', 'phones', 'ditching', 'the', 'headphone', 'jack,', 'but', 'these', 'are', 'the', 'sad', 'times', 'we', 'live', 'in.', 'One', 'of', 'my', 'biggest', 'gripes', 'with', 'that', 'decision', 'is', 'that', 'the', 'range', 'of', 'USB-C', 'accessories', 'isnt', 'great,', 'particularly', 'in', 'the', 'field', 'of', 'audio', 'gear.', 'But', 'Im', 'glad', 'that', 'Mosh…', '[+4539', 'chars]']","I’m not remotely a fan of phones ditching the headphone jack, but these are the sad times we live in. One of my biggest gripes with that decision is that the range of USB-C accessories isn’t great, particularly in the field of audio gear. But I’m glad that Mo…",Moshi’s stellar $50 earphones deliver surprisingly detailed sound over USB-C,"Im not remotely a fan of phones ditching the headphone jack, but these are the sad times we live in. One of my biggest gripes with that decision is that the range of USB-C accessories isnt great, particularly in the field of audio gear.
But Im glad that Mosh… [+4539 chars]",0.1921717171717172,"I’m not remotely a fan of phones ditching the headphone jack, but these are the sad times we live in. One of my biggest gripes with that decision is that the range of USB-C accessories isn’t great, particularly in the field of audio gear. But I’m glad that Mo…",Moshi’s stellar $50 earphones deliver surprisingly detailed sound over USB-C,0.1921717171717172,0.35000000000000003,0.6305555555555556,0.6305555555555556,0.4666666666666666,2019-04-04 13:11:16,"['Im', 'not', 'remotely', 'a', 'fan', 'of', 'phones', 'ditching', 'the', 'headphone', 'jack', 'but', 'these', 'are', 'the', 'sad', 'times', 'we', 'live', 'in', 'One', 'of', 'my', 'biggest', 'gripes', 'with', 'that', 'decision', 'is', 'that', 'the', 'range', 'of', 'USBC', 'accessories', 'isnt', 'great', 'particularly', 'in', 'the', 'field', 'of', 'audio', 'gear', 'But', 'Im', 'glad', 'that', 'Mosh…', '4539', 'chars']"
2019-04-04 13:15:01,,None,"Accenture plc (ACN) is looking like an interesting pick from a technical perspective, as the company is seeing favorable trends on the moving average crossover front.","{'id': None, 'name': 'Yahoo.com'}",Moving Average Crossover Alert: Accenture,https://news.yahoo.com/moving-average-crossover-alert-accenture-131501716.html,,['None'],"Accenture plc (ACN) is looking like an interesting pick from a technical perspective, as the company is seeing favorable trends on the moving average crossover front.",Moving Average Crossover Alert: Accenture,None,0.0,"Accenture plc (ACN) is looking like an interesting pick from a technical perspective, as the company is seeing favorable trends on the moving average crossover front.",Moving Average Crossover Alert: Accenture,0.11666666666666665,-0.15,0.0,0.3333333333333333,0.4,2019-04-04 13:15:01,['None']
2019-04-04 13:15:01,,Have you been paying attention to shares of AutoZone (AZO)? Shares have been on the move with the stock up 11.8% over the past month. The stock hit a new 52-week high of $1049.58 in the previous session. AutoZone has gained 24.7% since the start of the year c… [+3615 chars],"AutoZone (AZO) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.","{'id': None, 'name': 'Yahoo.com'}","AutoZone (AZO) Hits 52-Week High, Can the Run Continue?",https://finance.yahoo.com/news/autozone-azo-hits-52-week-131501977.html,https://s.yimg.com/uu/api/res/1.2/uL_LaX2B.iDWLWx8xceoTA--~B/aD03NDE7dz05MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/zacks.com/7853de8d69faeccb7d1ad6ebba40b8a2,"['Have', 'you', 'been', 'paying', 'attention', 'to', 'shares', 'of', 'AutoZone', '(AZO)?', 'Shares', 'have', 'been', 'on', 'the', 'move', 'with', 'the', 'stock', 'up', '11.8%', 'over', 'the', 'past', 'month.', 'The', 'stock', 'hit', 'a', 'new', '52-week', 'high', 'of', '$1049.58', 'in', 'the', 'previous', 'session.', 'AutoZone', 'has', 'gained', '24.7%', 'since', 'the', 'start', 'of', 'the', 'year', 'c…', '[+3615', 'chars]']","AutoZone (AZO) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.","AutoZone (AZO) Hits 52-Week High, Can the Run Continue?",Have you been paying attention to shares of AutoZone (AZO)? Shares have been on the move with the stock up 11.8% over the past month. The stock hit a new 52-week high of $1049.58 in the previous session. AutoZone has gained 24.7% since the start of the year c… [+3615 chars],-0.030075757575757575,"AutoZone (AZO) is at a 52-week high, but can investors hope for more gains in the future? We take a look at the company's fundamentals for clues.","AutoZone (AZO) Hits 52-Week High, Can the Run Continue?",0.22,0.16,0.35280303030303034,0.38833333333333336,0.5399999999999999,2019-04-04 13:15:01,"['Have', 'you', 'been', 'paying', 'attention', 'to', 'shares', 'of', 'AutoZone', 'AZO', 'Shares', 'have', 'been', 'on', 'the', 'move', 'with', 'the', 'stock', 'up', '118', 'over', 'the', 'past', 'month', 'The', 'stock', 'hit', 'a', 'new', '52week', 'high', 'of', '104958', 'in', 'the', 'previous', 'session', 'AutoZone', 'has', 'gained', '247', 'since', 'the', 'start', 'of', 'the', 'year', 'c…', '3615', 'chars']"
